farm_id,assessment_id,farm_name,region,county,crop_type,acreage,archetype,archetype_id,ffmi_score,tier,tier_classification,section_1_score,section_1_points,cap_P1.1_score,cap_P1.1_yes_count,cap_P1.1_level,cap_P1.1_status,cap_P1.2_score,cap_P1.2_yes_count,cap_P1.2_level,cap_P1.2_status,cap_P1.3_score,cap_P1.3_yes_count,cap_P1.3_level,cap_P1.3_status,cap_P1.4_score,cap_P1.4_yes_count,cap_P1.4_level,cap_P1.4_status,cap_P1.5_score,cap_P1.5_yes_count,cap_P1.5_level,cap_P1.5_status,section_1_strongest_cap,section_1_gap_cap,section_2_score,section_2_points,cap_P2.1_score,cap_P2.1_yes_count,cap_P2.1_level,cap_P2.1_status,cap_P2.2_score,cap_P2.2_yes_count,cap_P2.2_level,cap_P2.2_status,cap_P2.3_score,cap_P2.3_yes_count,cap_P2.3_level,cap_P2.3_status,cap_P2.4_score,cap_P2.4_yes_count,cap_P2.4_level,cap_P2.4_status,cap_P2.5_score,cap_P2.5_yes_count,cap_P2.5_level,cap_P2.5_status,section_2_strongest_cap,section_2_gap_cap,section_3_score,section_3_points,cap_P3.1_score,cap_P3.1_yes_count,cap_P3.1_level,cap_P3.1_status,cap_P3.2_score,cap_P3.2_yes_count,cap_P3.2_level,cap_P3.2_status,cap_P3.3_score,cap_P3.3_yes_count,cap_P3.3_level,cap_P3.3_status,cap_P3.4_score,cap_P3.4_yes_count,cap_P3.4_level,cap_P3.4_status,cap_P3.5_score,cap_P3.5_yes_count,cap_P3.5_level,cap_P3.5_status,section_3_strongest_cap,section_3_gap_cap,section_4_score,section_4_points,cap_P4.1_score,cap_P4.1_yes_count,cap_P4.1_level,cap_P4.1_status,cap_P4.2_score,cap_P4.2_yes_count,cap_P4.2_level,cap_P4.2_status,cap_P4.3_score,cap_P4.3_yes_count,cap_P4.3_level,cap_P4.3_status,cap_P4.4_score,cap_P4.4_yes_count,cap_P4.4_level,cap_P4.4_status,cap_P4.5_score,cap_P4.5_yes_count,cap_P4.5_level,cap_P4.5_status,section_4_strongest_cap,section_4_gap_cap,section_5_score,section_5_points,cap_P5.1_score,cap_P5.1_yes_count,cap_P5.1_level,cap_P5.1_status,cap_P5.2_score,cap_P5.2_yes_count,cap_P5.2_level,cap_P5.2_status,cap_P5.3_score,cap_P5.3_yes_count,cap_P5.3_level,cap_P5.3_status,cap_P5.4_score,cap_P5.4_yes_count,cap_P5.4_level,cap_P5.4_status,cap_P5.5_score,cap_P5.5_yes_count,cap_P5.5_level,cap_P5.5_status,section_5_strongest_cap,section_5_gap_cap,section_6_score,section_6_points,cap_P6.1_score,cap_P6.1_yes_count,cap_P6.1_level,cap_P6.1_status,cap_P6.2_score,cap_P6.2_yes_count,cap_P6.2_level,cap_P6.2_status,cap_P6.3_score,cap_P6.3_yes_count,cap_P6.3_level,cap_P6.3_status,cap_P6.4_score,cap_P6.4_yes_count,cap_P6.4_level,cap_P6.4_status,cap_P6.5_score,cap_P6.5_yes_count,cap_P6.5_level,cap_P6.5_status,section_6_strongest_cap,section_6_gap_cap,section_7_score,section_7_points,cap_P7.1_score,cap_P7.1_yes_count,cap_P7.1_level,cap_P7.1_status,cap_P7.2_score,cap_P7.2_yes_count,cap_P7.2_level,cap_P7.2_status,cap_P7.3_score,cap_P7.3_yes_count,cap_P7.3_level,cap_P7.3_status,cap_P7.4_score,cap_P7.4_yes_count,cap_P7.4_level,cap_P7.4_status,cap_P7.5_score,cap_P7.5_yes_count,cap_P7.5_level,cap_P7.5_status,section_7_strongest_cap,section_7_gap_cap,section_8_score,section_8_points,cap_P8.1_score,cap_P8.1_yes_count,cap_P8.1_level,cap_P8.1_status,cap_P8.2_score,cap_P8.2_yes_count,cap_P8.2_level,cap_P8.2_status,cap_P8.3_score,cap_P8.3_yes_count,cap_P8.3_level,cap_P8.3_status,cap_P8.4_score,cap_P8.4_yes_count,cap_P8.4_level,cap_P8.4_status,cap_P8.5_score,cap_P8.5_yes_count,cap_P8.5_level,cap_P8.5_status,section_8_strongest_cap,section_8_gap_cap
a7cd92e1-bfad-55eb-98b3-06195194a2db,f208dcaf-2888-582d-b62a-989bda42efe2,Murang'a Coffee Farm #0142,Central Highlands,Murang'a,Coffee,1.8,Informal Smallholder,0,4.32,5,Future Ready Farm,0.24,0.72,0.2,1,1,emerging,0.0,0,0,non_existent,0.4,2,2,basic,0.2,1,1,emerging,0.4,2,2,basic,P1.3,P1.2,0.16,0.48,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.4,2,2,basic,0.0,0,0,non_existent,P2.4,P2.5,0.2,0.6,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.4,2,2,basic,0.4,2,2,basic,P3.4,P3.3,0.32,0.96,0.4,2,2,basic,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,0.4,2,2,basic,P4.1,P4.4,0.08,0.24,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,P5.2,P5.5,0.16,0.48,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,P6.2,P6.1,0.12,0.36,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,0.4,2,2,basic,0.2,1,1,emerging,P7.4,P7.3,0.16,0.48,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,0.0,0,0,non_existent,P8.4,P8.5
79f26a26-a851-5a9b-8814-b1c8c899833b,56f97752-2c34-5d2e-b5f5-48c76307fdca,Lamu Fish Farming Farm #0143,Coastal Lowlands,Lamu,Fish Farming,26.4,Commercial Market Leader,2,20.04,5,Future Ready Farm,0.72,2.16,0.6,3,3,developing,0.8,4,4,established,0.8,4,4,established,0.8,4,4,established,0.6,3,3,developing,P1.2,P1.5,0.64,1.92,1.0,5,5,advanced,0.4,2,2,basic,0.6,3,3,developing,0.6,3,3,developing,0.6,3,3,developing,P2.1,P2.2,0.84,2.52,0.8,4,4,established,0.8,4,4,established,1.0,5,5,advanced,0.8,4,4,established,0.8,4,4,established,P3.3,P3.5,0.88,2.64,1.0,5,5,advanced,0.8,4,4,established,0.8,4,4,established,1.0,5,5,advanced,0.8,4,4,established,P4.1,P4.5,0.96,2.88,1.0,5,5,advanced,1.0,5,5,advanced,0.8,4,4,established,1.0,5,5,advanced,1.0,5,5,advanced,P5.1,P5.3,0.92,2.76,1.0,5,5,advanced,0.8,4,4,established,1.0,5,5,advanced,1.0,5,5,advanced,0.8,4,4,established,P6.1,P6.5,0.84,2.52,1.0,5,5,advanced,0.6,3,3,developing,1.0,5,5,advanced,0.8,4,4,established,0.8,4,4,established,P7.1,P7.2,0.88,2.64,0.8,4,4,established,1.0,5,5,advanced,1.0,5,5,advanced,0.6,3,3,developing,1.0,5,5,advanced,P8.2,P8.4
4a4e2044-cb89-5192-80a2-60b50b9ee098,47891609-6092-5b97-beb2-40601f207614,Murang'a Dairy Farm #0144,Central Highlands,Murang'a,Dairy,5.93,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.4,1.2,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,0.6,3,3,developing,0.6,3,3,developing,P1.4,P1.2,0.52,1.56,0.6,3,3,developing,0.2,1,1,emerging,0.6,3,3,developing,0.6,3,3,developing,0.6,3,3,developing,P2.1,P2.2,0.56,1.68,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,0.4,2,2,basic,1.0,5,5,advanced,P3.5,P3.4,0.72,2.16,0.4,2,2,basic,1.0,5,5,advanced,0.8,4,4,established,1.0,5,5,advanced,0.4,2,2,basic,P4.2,P4.5,0.52,1.56,0.8,4,4,established,0.4,2,2,basic,0.8,4,4,established,0.4,2,2,basic,0.2,1,1,emerging,P5.1,P5.5,0.52,1.56,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,0.6,3,3,developing,P6.2,P6.3,0.52,1.56,0.4,2,2,basic,0.2,1,1,emerging,0.6,3,3,developing,0.8,4,4,established,0.6,3,3,developing,P7.4,P7.2,0.4,1.2,0.4,2,2,basic,0.4,2,2,basic,0.2,1,1,emerging,0.6,3,3,developing,0.4,2,2,basic,P8.4,P8.3
7efc102f-ef4b-5fed-91cc-801e75d305d0,91b83431-b454-5b99-83f0-e1bc16b797dc,Makueni Livestock Farm #0145,Eastern Semi-Arid,Makueni,Livestock,6.4,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.08,0.24,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,P1.4,P1.3,0.2,0.6,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,P2.4,P2.2,0.28,0.84,0.2,1,1,emerging,0.4,2,2,basic,0.4,2,2,basic,0.2,1,1,emerging,0.2,1,1,emerging,P3.2,P3.5,0.56,1.68,0.4,2,2,basic,0.8,4,4,established,0.4,2,2,basic,0.6,3,3,developing,0.6,3,3,developing,P4.2,P4.3,0.12,0.36,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,P5.2,P5.5,0.28,0.84,0.0,0,0,non_existent,0.4,2,2,basic,0.4,2,2,basic,0.6,3,3,developing,0.0,0,0,non_existent,P6.4,P6.5,0.2,0.6,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,P7.5,P7.3,0.08,0.24,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,P8.4,P8.3
950ef01a-c848-58c1-80c9-413cdf8a559c,9e32f5be-0ebf-5712-9024-520fa18a1c4c,Tharaka Nithi Livestock Farm #0146,Eastern Semi-Arid,Tharaka Nithi,Livestock,4.1,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.08,0.24,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,P1.2,P1.5,0.16,0.48,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,P2.5,P2.2,0.32,0.96,0.0,0,0,non_existent,0.4,2,2,basic,0.0,0,0,non_existent,0.4,2,2,basic,0.8,4,4,established,P3.5,P3.3,0.48,1.44,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,0.6,3,3,developing,0.6,3,3,developing,P4.4,P4.3,0.2,0.6,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,0.2,1,1,emerging,P5.3,P5.1,0.32,0.96,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.6,3,3,developing,0.4,2,2,basic,P6.4,P6.3,0.16,0.48,0.4,2,2,basic,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,P7.1,P7.3,0.12,0.36,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,P8.3,P8.2
c9cc0ac5-d3e8-57a6-a121-bcd365ff7a37,28626c1c-c113-5ef9-a3b9-c71d9271293b,Machakos Pigeon Peas Farm #0147,Eastern Semi-Arid,Machakos,Pigeon Peas,0.5,Informal Smallholder,0,4.68,5,Future Ready Farm,0.16,0.48,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.4,2,2,basic,P1.5,P1.4,0.2,0.6,0.4,2,2,basic,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,P2.1,P2.2,0.28,0.84,0.4,2,2,basic,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,P3.1,P3.5,0.36,1.08,0.2,1,1,emerging,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,P4.2,P4.1,0.16,0.48,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,P5.2,P5.1,0.2,0.6,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,P6.4,P6.2,0.08,0.24,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,P7.3,P7.4,0.12,0.36,0.0,0,0,non_existent,0.4,2,2,basic,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,P8.2,P8.4
68e1d28b-aa4e-5bac-9ec8-4a6f0ee74efa,2401c73c-d3cb-51d8-b352-87d91ec5ef8d,Nandi Horticulture Farm #0148,Rift Valley,Nandi,Horticulture,2.29,Transitioning Agribusiness,1,12.72,3,Structured Farm,0.52,1.56,0.4,2,2,basic,0.2,1,1,emerging,0.4,2,2,basic,0.6,3,3,developing,1.0,5,5,advanced,P1.5,P1.2,0.44,1.32,0.2,1,1,emerging,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,P2.2,P2.1,0.56,1.68,0.6,3,3,developing,0.4,2,2,basic,0.4,2,2,basic,0.6,3,3,developing,0.8,4,4,established,P3.5,P3.3,0.72,2.16,0.6,3,3,developing,0.6,3,3,developing,0.8,4,4,established,0.8,4,4,established,0.8,4,4,established,P4.3,P4.2,0.56,1.68,0.2,1,1,emerging,0.8,4,4,established,0.6,3,3,developing,0.4,2,2,basic,0.8,4,4,established,P5.2,P5.1,0.52,1.56,0.4,2,2,basic,0.2,1,1,emerging,0.4,2,2,basic,0.8,4,4,established,0.8,4,4,established,P6.4,P6.2,0.64,1.92,0.8,4,4,established,0.8,4,4,established,0.8,4,4,established,0.4,2,2,basic,0.4,2,2,basic,P7.1,P7.5,0.28,0.84,0.4,2,2,basic,0.4,2,2,basic,0.0,0,0,non_existent,0.4,2,2,basic,0.2,1,1,emerging,P8.1,P8.3
506e961b-c8b5-5175-9543-17d51f6d8bed,47a5e4ce-4929-50e6-95e9-4f3e59a1d573,Kirinyaga Avocado Farm #0149,Central Highlands,Kirinyaga,Avocado,3.09,Informal Smallholder,0,4.92,5,Future Ready Farm,0.12,0.36,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,P1.2,P1.3,0.24,0.72,0.2,1,1,emerging,0.0,0,0,non_existent,0.6,3,3,developing,0.2,1,1,emerging,0.2,1,1,emerging,P2.3,P2.2,0.24,0.72,0.2,1,1,emerging,0.4,2,2,basic,0.0,0,0,non_existent,0.4,2,2,basic,0.2,1,1,emerging,P3.2,P3.3,0.44,1.32,0.4,2,2,basic,0.4,2,2,basic,0.2,1,1,emerging,0.8,4,4,established,0.4,2,2,basic,P4.4,P4.3,0.08,0.24,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,P5.3,P5.4,0.24,0.72,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,0.4,2,2,basic,P6.3,P6.1,0.2,0.6,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,P7.1,P7.5,0.08,0.24,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,P8.1,P8.5
ba68c7c7-0e46-557d-965c-ab42adb34b4a,76e8e073-0306-5b3d-8285-c575617550ca,Taita Taveta Vegetables Farm #0150,Coastal Lowlands,Taita Taveta,Vegetables,3.45,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.08,0.24,0.0,0,0,non_existent,0.4,2,2,basic,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,P1.2,P1.5,0.2,0.6,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,0.2,1,1,emerging,P2.3,P2.1,0.24,0.72,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,0.4,2,2,basic,P3.4,P3.2,0.64,1.92,0.6,3,3,developing,0.4,2,2,basic,0.4,2,2,basic,1.0,5,5,advanced,0.8,4,4,established,P4.4,P4.3,0.08,0.24,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,P5.1,P5.5,0.24,0.72,0.4,2,2,basic,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,P6.1,P6.2,0.12,0.36,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,P7.2,P7.4,0.2,0.6,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.6,3,3,developing,0.2,1,1,emerging,P8.4,P8.2
52e6b138-d6f7-528a-8fa3-b84da2cd0cc9,d0d46a99-2bc6-53d0-9361-359b27dd8d7f,Kwale Cashew Farm #0151,Coastal Lowlands,Kwale,Cashew,7.3,Transitioning Agribusiness,1,12.6,3,Structured Farm,0.52,1.56,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,0.6,3,3,developing,P1.2,P1.3,0.44,1.32,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,0.2,1,1,emerging,0.4,2,2,basic,P2.1,P2.4,0.52,1.56,0.4,2,2,basic,0.8,4,4,established,0.2,1,1,emerging,0.4,2,2,basic,0.8,4,4,established,P3.2,P3.3,0.68,2.04,0.8,4,4,established,0.2,1,1,emerging,0.6,3,3,developing,1.0,5,5,advanced,0.8,4,4,established,P4.4,P4.2,0.4,1.2,0.6,3,3,developing,0.4,2,2,basic,0.4,2,2,basic,0.2,1,1,emerging,0.4,2,2,basic,P5.1,P5.4,0.68,2.04,0.4,2,2,basic,1.0,5,5,advanced,0.6,3,3,developing,0.6,3,3,developing,0.8,4,4,established,P6.2,P6.1,0.56,1.68,0.4,2,2,basic,0.8,4,4,established,0.6,3,3,developing,0.6,3,3,developing,0.4,2,2,basic,P7.2,P7.5,0.4,1.2,0.2,1,1,emerging,0.2,1,1,emerging,0.6,3,3,developing,0.6,3,3,developing,0.4,2,2,basic,P8.3,P8.2
87c33ae9-e9ee-57fd-9129-147484c79e1f,3261a00d-a0e3-5b46-b128-d96eed45b89d,Uasin Gishu Dairy Farm #0152,Rift Valley,Uasin Gishu,Dairy,26.15,Commercial Market Leader,2,19.8,4,Investment Ready Farm,0.88,2.64,1.0,5,5,advanced,0.8,4,4,established,0.8,4,4,established,0.8,4,4,established,1.0,5,5,advanced,P1.1,P1.4,0.68,2.04,1.0,5,5,advanced,0.8,4,4,established,0.8,4,4,established,0.6,3,3,developing,0.2,1,1,emerging,P2.1,P2.5,0.84,2.52,0.8,4,4,established,1.0,5,5,advanced,0.6,3,3,developing,0.8,4,4,established,1.0,5,5,advanced,P3.2,P3.3,0.84,2.52,1.0,5,5,advanced,0.8,4,4,established,0.8,4,4,established,1.0,5,5,advanced,0.6,3,3,developing,P4.1,P4.5,0.84,2.52,1.0,5,5,advanced,0.8,4,4,established,0.8,4,4,established,1.0,5,5,advanced,0.6,3,3,developing,P5.1,P5.5,0.88,2.64,0.8,4,4,established,0.8,4,4,established,0.8,4,4,established,1.0,5,5,advanced,1.0,5,5,advanced,P6.4,P6.3,0.88,2.64,0.8,4,4,established,1.0,5,5,advanced,1.0,5,5,advanced,1.0,5,5,advanced,0.6,3,3,developing,P7.2,P7.5,0.76,2.28,1.0,5,5,advanced,0.8,4,4,established,0.6,3,3,developing,0.6,3,3,developing,0.8,4,4,established,P8.1,P8.4
b316ad12-1865-5c24-9eb8-0850147e8b4c,134488d9-b023-5d9e-942a-65e46470a332,Kwale Vegetables Farm #0153,Coastal Lowlands,Kwale,Vegetables,3.16,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.0,0.0,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,P1.1,P1.5,0.24,0.72,0.2,1,1,emerging,0.4,2,2,basic,0.4,2,2,basic,0.2,1,1,emerging,0.0,0,0,non_existent,P2.2,P2.5,0.32,0.96,0.2,1,1,emerging,0.6,3,3,developing,0.6,3,3,developing,0.2,1,1,emerging,0.0,0,0,non_existent,P3.2,P3.5,0.52,1.56,0.6,3,3,developing,0.6,3,3,developing,0.4,2,2,basic,0.4,2,2,basic,0.6,3,3,developing,P4.1,P4.4,0.04,0.12,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,P5.4,P5.5,0.36,1.08,0.4,2,2,basic,0.2,1,1,emerging,0.6,3,3,developing,0.2,1,1,emerging,0.4,2,2,basic,P6.3,P6.4,0.12,0.36,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,P7.1,P7.5,0.08,0.24,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,P8.3,P8.5
fa88084b-392c-5f03-8c61-f1718b01c8b4,518ff90d-4247-5a83-95ed-b480b599a49d,Uasin Gishu Maize Farm #0154,Rift Valley,Uasin Gishu,Maize,4.49,Transitioning Agribusiness,1,13.08,3,Structured Farm,0.48,1.44,0.4,2,2,basic,0.4,2,2,basic,1.0,5,5,advanced,0.4,2,2,basic,0.2,1,1,emerging,P1.3,P1.5,0.52,1.56,0.4,2,2,basic,0.6,3,3,developing,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,P2.2,P2.4,0.48,1.44,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,P3.2,P3.5,0.8,2.4,1.0,5,5,advanced,0.8,4,4,established,0.6,3,3,developing,0.8,4,4,established,0.8,4,4,established,P4.1,P4.3,0.44,1.32,0.4,2,2,basic,0.6,3,3,developing,0.2,1,1,emerging,0.6,3,3,developing,0.4,2,2,basic,P5.2,P5.3,0.64,1.92,0.4,2,2,basic,1.0,5,5,advanced,0.8,4,4,established,0.2,1,1,emerging,0.8,4,4,established,P6.2,P6.4,0.52,1.56,0.2,1,1,emerging,0.8,4,4,established,0.8,4,4,established,0.2,1,1,emerging,0.6,3,3,developing,P7.2,P7.4,0.48,1.44,0.8,4,4,established,0.2,1,1,emerging,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,P8.1,P8.2
92734301-3e1f-581f-b40d-2149ba810277,810d09c2-515b-5fe2-b887-7ed833891008,Taita Taveta Cassava Farm #0155,Coastal Lowlands,Taita Taveta,Cassava,2.42,Informal Smallholder,0,4.92,5,Future Ready Farm,0.12,0.36,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.2,1,1,emerging,P1.2,P1.4,0.2,0.6,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.6,3,3,developing,P2.5,P2.2,0.16,0.48,0.6,3,3,developing,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,P3.1,P3.5,0.48,1.44,0.4,2,2,basic,0.4,2,2,basic,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,P4.3,P4.4,0.2,0.6,0.4,2,2,basic,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,P5.1,P5.5,0.24,0.72,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,0.0,0,0,non_existent,0.0,0,0,non_existent,P6.1,P6.5,0.12,0.36,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,0.4,2,2,basic,0.2,1,1,emerging,P7.4,P7.3,0.12,0.36,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.2,1,1,emerging,P8.1,P8.4
0faab241-3ea2-578e-97a0-740822d7c452,9838b18a-1d92-57b1-9310-b4f66c28587b,Machakos Cowpeas Farm #0156,Eastern Semi-Arid,Machakos,Cowpeas,12.25,Transitioning Agribusiness,1,10.8,3,Structured Farm,0.44,1.32,0.2,1,1,emerging,0.6,3,3,developing,0.6,3,3,developing,0.2,1,1,emerging,0.6,3,3,developing,P1.2,P1.4,0.48,1.44,0.2,1,1,emerging,0.8,4,4,established,0.6,3,3,developing,0.4,2,2,basic,0.4,2,2,basic,P2.2,P2.1,0.52,1.56,0.6,3,3,developing,0.4,2,2,basic,0.8,4,4,established,0.4,2,2,basic,0.4,2,2,basic,P3.3,P3.5,0.36,1.08,0.4,2,2,basic,0.8,4,4,established,0.0,0,0,non_existent,0.2,1,1,emerging,0.4,2,2,basic,P4.2,P4.3,0.48,1.44,0.6,3,3,developing,0.2,1,1,emerging,0.6,3,3,developing,0.4,2,2,basic,0.6,3,3,developing,P5.1,P5.2,0.56,1.68,1.0,5,5,advanced,0.2,1,1,emerging,0.4,2,2,basic,0.4,2,2,basic,0.8,4,4,established,P6.1,P6.2,0.4,1.2,0.2,1,1,emerging,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,0.6,3,3,developing,P7.5,P7.1,0.36,1.08,0.6,3,3,developing,0.0,0,0,non_existent,0.4,2,2,basic,0.6,3,3,developing,0.2,1,1,emerging,P8.1,P8.2
4f3f5096-b785-5fe7-a6b5-03be737fb1c4,224308b9-c1cb-5fa1-a225-06cc02dbe83f,Meru Avocado Farm #0157,Central Highlands,Meru,Avocado,2.51,Informal Smallholder,0,4.8,5,Future Ready Farm,0.04,0.12,0.0,0,0,non_existent,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,0.0,0,0,non_existent,P1.2,P1.5,0.32,0.96,0.2,1,1,emerging,0.2,1,1,emerging,0.8,4,4,established,0.2,1,1,emerging,0.2,1,1,emerging,P2.3,P2.5,0.16,0.48,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,P3.1,P3.5,0.48,1.44,0.4,2,2,basic,0.4,2,2,basic,0.4,2,2,basic,0.8,4,4,established,0.4,2,2,basic,P4.4,P4.5,0.16,0.48,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,P5.2,P5.1,0.24,0.72,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.4,2,2,basic,0.2,1,1,emerging,P6.4,P6.5,0.12,0.36,0.2,1,1,emerging,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,P7.1,P7.5,0.08,0.24,0.0,0,0,non_existent,0.2,1,1,emerging,0.2,1,1,emerging,0.0,0,0,non_existent,0.0,0,0,non_existent,P8.2,P8.5
